 User_ID 	Br_Area 	Br_ DArea	Rb_Area 	Rb_ DArea	Sr_Area 	Sr_ DArea	Zr_Area 	Zr_ DArea	Ru_Area 	Ru_ DArea	Rh_Area 	Rh_ DArea	Mg_Area 	Mg_ DArea	Al_Area 	Al_ DArea	Si_Area 	Si_ DArea	S_Area 	S_ DArea	K_Area 	K_ DArea	Ca_Area 	Ca_ DArea	Ti_Area 	Ti_ DArea	Fe_Area 	Fe_ DArea
1322	998	37	667	43	32895	188	1907	170	13132	225	15896	241	121	16	1209	40	11424	111	2101	67	6752	111	344115	592	2231	74	17597	156
1323	1159	39	649	43	32969	189	1833	171	12908	227	16765	244	112	16	1145	39	10942	108	1729	63	6642	110	343181	591	2361	75	16179	152
1324	1035	38	605	43	32630	188	2029	170	13130	226	15770	242	156	16	1122	38	10458	106	2396	67	6521	108	337607	586	2041	74	17584	156
1325	932	1	592	1	33333	6	1857	3	12685	7	16335	7	125	16	1084	38	10465	106	1634	62	6461	108	354191	600	2179	74	16159	151
1326	970	36	644	43	33473	190	1743	170	12835	224	15962	241	127	17	1149	39	11073	109	1478	62	6568	110	355541	601	2314	74	15027	146
1327	929	35	604	42	34040	192	1583	166	12970	223	16127	239	162	16	1096	37	10775	107	1595	62	5984	108	356792	602	2058	73	15014	146
1328	963	37	659	41	34022	191	1703	106	13274	222	15981	239	129	16	1206	40	10635	107	1613	63	6337	108	346922	594	2028	73	15063	147
1329	997	1	640	1	34438	6	1269	3	12614	7	15607	8	128	16	1162	39	10852	108	1649	63	6403	108	357154	602	2222	74	14335	145
1330	953	35	531	41	33533	191	1545	169	12703	224	15314	241	105	16	1013	37	10220	105	1607	62	6326	108	343253	591	2142	73	14634	146
1331	811	35	578	43	33611	191	1698	182	12939	229	15769	245	131	16	1033	37	9877	103	1613	62	6134	107	346449	594	2201	73	14226	144
1332	859	1	575	1	33023	6	1877	3	12604	7	15895	7	115	14	1019	36	9774	103	1664	62	6302	108	338111	587	2250	74	15654	149
1333	948	36	590	42	32834	188	2210	109	13236	221	15689	236	108	17	990	37	9627	102	1740	62	6127	108	321307	572	2029	74	15053	147
1334	937	36	583	41	32181	186	2012	117	13296	222	14854	235	109	14	1015	37	9741	102	1665	62	6465	107	314124	566	2487	74	16246	152
1335	937	36	687	44	31929	186	2339	175	13676	228	15745	241	126	15	1041	37	9872	103	1675	62	6519	109	310949	563	2452	75	16689	153
1336	884	36	683	42	31665	185	1870	169	13346	225	15665	239	90	15	1026	38	10882	109	1641	62	6888	111	321102	572	2598	75	16473	152
1337	827	1	642	1	32279	6	2260	3	12882	7	16158	8	152	16	1134	38	11269	110	1611	62	6905	111	326129	576	2429	76	17692	157
1338	907	36	633	43	31616	185	2073	116	13157	222	15868	237	97	15	1072	38	10686	107	2015	65	6706	110	310078	562	2374	76	17936	157
1339	866	35	621	42	31812	186	2534	172	13337	225	15930	241	97	16	1119	39	11205	110	1722	62	6737	110	328227	578	2516	76	16800	153
1340	1025	37	594	42	32279	187	1511	150	13262	224	15821	240	149	16	1158	39	11045	109	1714	62	6669	110	326513	577	2324	75	16098	151
1341	1020	37	664	43	31841	186	2079	173	12489	225	16139	243	88	16	1050	38	11221	110	1757	63	6766	110	323571	574	2405	75	16843	153
1342	997	1	599	1	31576	6	2064	3	12702	7	15714	8	139	17	1178	39	11344	110	1611	62	6970	111	327685	578	2467	76	16373	152
1343	972	36	652	43	32584	188	2120	151	13095	224	15983	239	126	15	1144	38	10886	108	1591	62	6464	109	325417	576	2258	75	15329	148
1344	1020	38	602	42	30919	183	2023	107	13089	221	15526	238	125	14	1219	39	11355	110	1579	61	6676	110	322159	573	2310	74	15928	150
1345	1159	39	669	43	29825	180	1739	148	12987	224	15505	239	115	16	1205	40	11444	111	1992	63	6389	109	321105	572	2265	75	16926	154
1346	1074	38	591	42	29587	180	2210	151	13146	224	15863	238	140	16	1216	39	11900	113	1797	62	6963	111	323116	574	2341	75	17110	154
1347	1001	36	651	42	29835	180	2064	169	13187	226	16048	240	114	15	1097	38	11619	111	1963	65	7065	111	316830	568	2236	75	17666	156
1348	909	35	632	42	29595	180	2130	150	12791	221	15859	238	126	15	1192	39	11444	111	1845	63	6814	111	316790	568	2495	76	16603	153
1349	993	37	647	43	30013	181	2060	171	13013	226	16071	241	105	15	1025	37	11292	110	1777	62	6933	110	315311	567	2413	75	16146	151
1350	1048	38	655	42	31100	183	1941	169	13129	226	15870	241	132	16	1160	39	11669	112	1708	62	6702	110	330795	580	2168	74	15630	148
1351	1039	38	683	43	29968	181	2045	151	13175	224	16033	240	136	15	1142	38	11152	109	1801	62	6832	109	310496	563	2200	75	16307	152
1352	1043	37	662	43	30395	182	2298	173	13210	228	15672	243	114	16	1221	40	12179	114	1982	63	7322	112	318387	570	2290	75	17868	157
1353	1034	37	647	42	29874	180	2145	170	12706	226	15468	242	153	16	1149	38	11474	110	1918	63	6872	110	303209	556	2537	76	17206	155
1354	986	37	611	42	30013	181	1968	116	12815	221	15717	238	78	16	1226	40	12123	114	1779	63	7154	112	311622	564	2500	76	17410	155
1355	989	37	717	42	29565	179	2120	172	13384	227	14949	240	122	16	1166	40	11958	113	1685	61	7131	112	310285	563	2395	76	17057	154
1356	1086	38	651	43	30682	183	2081	153	13750	228	15682	239	157	17	1343	41	12781	117	1601	61	7259	112	320947	572	2501	76	16879	153
1357	1086	38	628	43	30860	184	2267	174	13928	231	15464	242	140	17	1265	41	13015	118	1682	63	7211	112	324591	575	2522	76	17178	154
1358	1048	38	698	44	30491	182	2256	153	13292	227	15216	241	153	17	1275	41	13005	118	1671	62	7240	114	329481	580	2699	77	16939	153
1359	992	36	604	43	29750	180	2115	107	13577	224	15658	240	157	1	1286	1	13071	4	1790	2	7662	4	328739	18	2522	2	17610	5
1360	1010	37	665	44	31231	184	2376	177	13368	231	15293	244	137	17	1230	40	12851	117	1666	63	7628	114	324925	576	2438	76	17748	157
1361	1004	37	708	44	31553	185	2174	109	13759	227	15819	241	133	16	1293	41	13108	118	1588	62	7479	115	333250	583	2505	75	17656	157
1362	993	36	653	43	31662	186	1969	118	13426	226	16190	242	135	18	1337	42	13278	119	1540	62	7335	114	337653	587	2466	76	17519	155
1363	1035	37	695	44	30384	182	2500	176	13469	231	15647	245	115	16	1292	41	13181	119	1497	61	7430	113	326612	577	2504	76	17965	158
1364	1002	37	725	43	30887	183	2352	175	13587	231	15630	244	162	16	1305	41	12884	117	1681	63	7671	114	328656	579	2635	78	17873	157
1365	1039	38	688	43	30767	183	2389	176	13781	231	15650	245	131	15	1259	40	12796	117	1693	62	7542	114	328420	578	2595	77	17274	156
1366	1096	39	713	43	30212	181	2556	177	14072	233	15748	245	107	16	1286	41	13438	120	1579	62	7737	114	324867	575	2761	78	18078	158
1367	1254	40	807	46	26521	171	2667	156	13551	230	15299	241	132	16	1268	41	13758	121	1963	65	7958	116	291953	546	2961	79	22600	173
1368	1193	40	810	45	24792	165	2481	171	13143	230	14447	239	109	16	1164	39	12102	114	1810	62	7152	110	250508	507	2893	79	20772	166
1369	1330	41	789	45	25030	166	3042	155	13793	233	14997	243	124	14	1270	39	13038	117	2309	65	7760	113	239991	496	3354	82	24486	179
1370	1423	42	834	46	25333	167	3264	178	13433	236	15859	248	123	16	1247	40	13917	121	2068	65	8220	116	254648	511	3316	83	25573	182
1371	1420	42	793	46	26170	170	3376	181	13204	235	16374	250	113	15	1140	38	12966	117	2172	64	7316	111	243893	500	3010	82	23950	177
1372	1275	41	674	44	23940	163	2835	150	12476	225	15553	239	128	1	1144	1	11930	4	1665	2	7086	3	235489	16	2925	2	19920	5
1377	1415	43	868	47	26353	171	3232	181	13915	236	15561	246	131	15	1228	39	12758	116	2348	65	7722	113	254449	510	3260	83	22128	172
1378	1398	42	787	45	26534	171	3328	179	13672	235	15710	246	113	16	1064	38	11709	112	2232	66	7434	111	250848	507	2974	80	20986	168
1379	1242	41	794	45	27458	174	3044	174	13501	231	15775	243	133	15	1238	39	11871	112	2152	64	7598	112	264803	521	2895	80	20992	168
1380	1337	41	762	45	25235	167	3027	174	13229	231	15442	244	84	16	1346	42	13980	122	2329	65	7956	113	265374	521	3144	80	22583	172
1381	1340	1	814	1	26338	5	3298	3	13155	7	15518	8	140	15	1414	41	14152	122	2211	66	7960	114	271660	527	3066	80	22275	172
1382	1399	42	723	44	26601	171	3011	173	13505	231	15666	242	141	17	1302	41	13590	120	2124	65	7486	113	275925	531	3079	80	21072	167
1383	1314	42	809	44	26381	170	2832	153	13101	228	15965	241	119	15	1315	41	14012	122	2351	66	7617	113	261042	517	3002	80	22791	173
1384	1411	43	730	45	25041	167	3161	157	13365	231	16144	242	144	15	1385	41	14218	122	2270	65	8044	114	259939	515	3253	81	23502	175
1385	1457	43	798	46	26199	170	3130	177	13398	232	15165	244	148	16	1296	40	13140	118	2163	65	7884	113	258089	514	3180	81	22120	171
1386	1492	43	688	44	25622	168	2900	175	13208	233	15524	245	150	16	1357	41	13630	120	2021	63	7923	114	262244	518	3121	82	21404	168
1387	1417	43	718	45	23716	162	3169	174	12658	229	15604	244	122	15	1289	40	13236	118	2493	66	7812	113	245494	502	3092	81	25335	181
1388	1432	42	741	44	25307	167	2783	154	13103	229	16019	244	116	16	1354	41	13902	121	2470	67	8032	114	252397	508	3064	80	24808	178
1389	1409	43	721	45	26219	169	2846	176	13368	233	15645	245	112	14	1337	41	13093	118	2305	65	7827	113	247781	504	3248	82	23314	175
1390	1539	1	856	1	26485	5	2829	3	13624	7	15416	8	109	16	1176	39	12204	114	2256	65	7510	112	242705	499	3117	81	21702	170
1391	1442	43	728	44	26093	169	3076	156	13029	230	15264	241	118	16	1067	37	10772	107	2286	65	7090	109	230776	487	2798	79	20104	166
1392	1562	44	806	46	26356	171	2736	171	13229	234	15932	245	127	16	1249	40	12613	115	2323	65	7753	113	252475	509	3059	81	20561	166
1393	1575	43	774	46	25380	168	3008	177	13021	234	15228	245	83	15	1288	41	14326	123	2401	66	7934	114	241884	498	3110	81	24065	177
1394	1492	43	822	44	25572	167	2991	108	13511	224	15204	240	71	15	1230	40	13366	119	2244	65	8003	113	246952	503	3070	81	22069	171
1395	1302	41	810	45	26296	170	2879	174	13419	231	15411	243	106	15	1381	41	14553	124	2202	64	8472	116	256763	513	3305	81	23709	176
1396	1398	42	897	46	27795	174	2915	111	13487	225	15414	240	136	15	1571	44	15305	127	1973	63	8869	120	272314	528	3214	81	23561	174
1397	1304	41	814	45	28853	178	2658	172	13087	231	16454	246	111	16	1307	41	12325	114	2107	64	8299	115	259321	515	2928	80	20504	166
1398	1251	1	894	1	28108	6	2998	3	12692	7	15422	8	127	16	1383	42	14029	121	1803	62	8247	116	268131	524	3119	80	21394	169
1399	1163	38	774	44	29434	179	2741	110	12858	222	15815	239	127	16	1403	42	13957	121	2044	64	8282	117	285581	540	3088	80	22799	173
1400	1150	39	981	46	28558	177	2746	175	13271	229	15604	242	102	16	1117	39	11449	111	1946	63	7446	112	255859	512	2964	79	20700	166
1401	1192	39	738	44	28636	177	2628	175	13248	230	15310	242	87	15	1123	39	11877	113	1816	62	7346	112	262770	519	2819	78	20198	165
1402	1115	39	693	44	27267	173	2543	174	13185	227	15318	239	114	15	968	36	10567	106	1904	62	6897	109	251808	507	2650	76	19010	161
1403	1129	40	797	44	26345	170	2625	172	12970	227	14761	238	94	16	936	36	10002	104	2110	63	7039	109	241465	497	2689	78	19726	163
1404	952	36	812	44	27498	173	2559	170	13244	226	14484	238	106	15	1262	40	12294	114	1632	60	7640	113	262940	519	2802	77	19596	162
1405	1084	38	715	44	27157	172	2577	153	12998	225	14529	236	102	0	1233	1	12960	4	1840	2	7957	4	260146	16	3016	2	20645	5
1406	1156	39	795	45	27066	172	2513	173	13512	227	14749	237	117	15	1184	39	12076	113	1827	61	7934	113	256335	512	3011	78	20425	164
1407	1335	40	805	43	26015	169	2670	107	13347	221	14970	235	99	14	1123	38	10645	107	2083	64	7050	109	235938	492	2738	77	21045	167
1408	1136	1	799	1	27536	5	2728	3	13476	7	14737	7	114	15	1165	38	11786	112	1773	61	7153	109	250683	506	2778	77	19105	161
1409	1366	41	833	46	28025	176	2626	158	13520	237	15261	245	117	15	1253	40	12163	113	2093	64	7823	113	250783	507	3046	80	21322	168
1410	1199	40	846	46	27682	174	2831	153	12862	226	14897	238	119	16	1237	40	12658	116	2256	65	7972	113	256580	512	3021	79	21646	169
1411	1338	41	827	46	28953	178	2843	181	13652	235	15695	245	150	16	1171	39	12021	113	2060	64	7839	114	254515	511	3097	81	21319	169
1412	1287	41	919	46	27512	174	3095	177	13498	232	15423	243	120	15	1336	41	13494	120	2051	63	8010	113	249847	506	2857	79	21674	169
1413	1386	42	906	47	29000	178	3065	179	13490	234	15945	246	147	17	1399	43	14327	123	1903	63	8454	116	270369	526	3149	81	22253	171
1414	1462	42	835	47	27712	175	2835	177	13321	233	15336	243	117	16	1481	43	14036	122	1799	63	8062	115	261437	518	3056	80	21918	170
1415	1347	42	858	46	27292	173	3068	177	13600	232	15836	244	126	16	1404	42	13598	120	2055	63	7949	114	248836	505	3060	80	22337	171
1416	1288	41	808	45	28324	176	2803	176	13142	230	15659	243	112	15	1499	43	14666	124	1758	62	8374	117	271740	527	3083	79	21224	168
1417	1177	39	846	45	28263	176	2880	176	13089	229	15704	243	144	17	1303	41	12939	117	2355	66	7995	114	260978	517	3056	80	21976	170
1418	1350	42	801	45	28708	177	2783	172	12881	229	15291	241	146	16	1319	41	13065	118	2073	64	8205	114	270421	526	2824	79	20464	166
1419	1250	40	918	46	27361	173	2830	172	13112	230	15714	242	116	15	1413	42	14128	122	1923	63	8313	115	268191	523	2904	78	22183	171
1420	1360	42	833	45	28455	177	2698	178	13324	231	15636	242	108	15	1263	40	12150	113	2037	64	7408	112	264036	520	2785	78	19988	164
1421	1298	40	768	44	26105	170	2538	150	13246	225	14827	237	72	14	969	36	10099	104	2418	66	6884	109	237573	494	2683	78	21195	168
1422	1321	41	890	46	27201	172	2931	177	12862	229	15031	241	81	15	979	37	10157	104	2367	66	7126	110	235706	492	2518	77	21256	168
1423	1239	40	867	45	27847	174	3021	111	13216	223	14967	238	131	16	1291	40	12655	116	1977	62	7778	114	263412	519	2854	79	20001	163
1424	1183	39	865	45	27356	173	2479	154	13572	227	14872	237	93	14	1174	38	12110	113	2055	64	7645	112	253000	509	2758	77	21412	169
1425	1198	40	839	45	27769	174	2872	155	13332	228	14898	238	100	14	1055	37	11192	109	1949	62	7575	112	247013	503	2716	78	20095	164
1426	1254	40	739	44	27013	172	2912	110	13811	225	15059	237	93	15	1116	38	11984	113	1981	62	7790	113	251114	507	2827	78	21387	168
1427	1184	39	778	45	28075	175	3009	157	13712	229	15319	239	146	17	1168	39	11322	110	1933	63	7380	111	254862	511	2657	77	19308	161
1428	1298	41	798	45	27425	174	2976	158	13998	231	15021	242	117	17	1292	41	12603	116	2045	64	8037	115	254409	511	2911	78	21757	169
1429	1240	40	800	46	26472	171	3549	161	13911	234	14938	243	129	16	1344	41	12473	115	2140	63	8055	114	248040	504	2827	79	22694	172
1430	1218	39	781	45	26323	170	3491	113	14299	229	15429	241	111	16	1065	38	11888	113	2024	64	8097	115	237313	493	2925	79	22556	173
1431	1229	40	911	46	26043	169	3791	185	14341	236	14992	244	88	15	1182	39	11938	112	2163	65	8280	116	235538	492	2906	79	22731	173
1432	1051	1	743	1	25297	5	3575	4	13934	7	14850	8	106	14	1117	38	12047	113	2102	63	7898	114	233093	489	2947	78	23533	175
1433	998	37	831	44	25952	169	2824	156	14179	230	14581	239	98	14	1056	37	11104	109	2032	63	7315	110	237696	494	2510	76	21176	168
1434	927	35	681	42	25846	168	2798	118	13650	224	14896	236	106	16	1060	38	10690	107	1871	62	7047	109	240815	497	2470	76	18722	160
1435	864	35	660	43	25490	168	2532	173	12838	224	13875	234	89	15	1072	38	10837	108	2153	63	6875	109	243552	500	2608	77	20915	167
1436	969	36	799	43	26572	171	2439	109	13623	223	14034	233	62	14	975	36	9654	102	2184	64	6689	107	234655	490	2490	76	19255	161
1437	950	36	809	45	26417	171	2348	108	13347	221	14523	234	125	16	1143	39	12216	114	2246	65	7610	112	254447	510	2738	77	22664	172
1438	965	36	879	44	26950	171	2556	106	13329	221	14448	235	106	15	1310	41	12967	118	1698	61	8152	115	267918	524	2901	78	18992	160
1439	997	1	736	1	27975	6	2616	3	13667	7	14603	7	147	17	1323	42	14050	122	1778	62	8223	116	282610	538	2754	78	20397	165
1440	983	1	890	1	27855	6	2501	3	13050	7	15524	8	141	17	1512	44	14678	125	1996	64	8752	118	292834	547	2873	79	21621	169
1441	991	37	747	45	27890	175	2547	175	13496	230	15756	243	114	15	1266	40	12672	116	2007	64	7833	113	272306	528	2558	78	19369	162
1442	1021	37	746	43	28560	177	2648	172	13070	227	15635	241	158	16	1574	44	15392	127	1767	62	8458	117	301720	555	2936	78	20231	165
1443	1086	38	775	44	28313	176	2270	174	13477	229	15458	242	125	16	1434	43	13938	122	2036	64	7821	114	291852	546	2737	79	20221	165
1444	1016	37	869	45	28621	177	2464	152	12953	224	15347	238	135	1	1438	1	14778	4	2124	2	8442	4	299337	17	2639	2	19574	5
1445	1041	1	760	1	28406	6	2038	3	13155	7	15261	8	128	17	1483	44	14660	125	1869	63	8227	115	299397	553	2865	78	19656	162
1446	1132	38	862	46	29212	179	2368	172	13378	230	15274	242	129	17	1323	41	13724	121	1990	63	7873	115	301546	555	2477	76	18845	159
1447	1159	39	696	44	29059	178	2158	168	13064	228	15284	242	138	16	1434	43	13978	122	2017	64	7792	114	303967	557	2679	77	19514	162
1448	1151	39	833	45	27876	175	2809	173	12787	227	15408	241	134	16	1509	43	14305	123	1753	61	8296	115	288796	543	2891	79	19568	162
1449	1162	1	796	1	29074	6	2081	3	13149	7	15342	8	131	16	1358	42	12768	117	2018	65	7201	112	300996	554	2510	76	19347	161
1450	1262	40	740	43	28666	177	2243	107	13173	222	15667	238	106	17	1296	41	13724	121	1843	63	7688	114	293777	548	2707	78	18945	160
1451	1393	42	801	44	28532	177	2252	174	12833	229	15072	241	130	17	1343	42	13378	119	2026	64	7650	113	292204	546	2617	77	18659	160
1452	1363	42	752	45	29177	179	2181	171	13202	230	15517	241	140	16	1434	43	13842	121	1925	62	7850	114	302264	555	2606	77	18675	159
1453	1483	44	755	46	29098	179	2600	174	13034	232	14804	242	146	1	1317	1	13949	4	2030	2	7838	4	298223	17	2748	2	19847	5
1454	1568	1	757	1	28372	6	2600	3	14052	7	14458	8	95	16	1281	41	12584	116	2049	64	7181	112	282764	538	2523	75	19975	164
1455	1586	44	857	46	27575	174	2192	169	13754	233	14705	240	96	0	1175	1	11719	4	2132	2	7190	3	264737	16	2400	2	18599	5
1456	1654	45	835	45	27474	173	2229	115	13760	225	14588	237	110	16	1127	39	11358	110	2191	65	7151	110	267649	523	2356	76	18790	160
1457	1753	46	721	45	27256	173	1993	151	13441	230	15376	239	105	16	1145	39	11283	110	1857	62	6880	109	268053	524	2317	74	18034	157
1458	1684	1	770	1	26926	5	2163	3	13528	7	15089	7	111	15	1159	38	11866	112	1828	62	7053	109	263333	519	2460	76	18151	157
1459	1594	45	740	44	27919	174	2147	149	13393	227	14898	236	118	16	1136	39	11688	112	1892	63	6950	107	281332	536	2172	73	17804	155
1460	1530	43	770	45	28064	175	1604	150	13786	231	14765	238	103	15	1123	38	11146	109	1573	60	6791	108	277921	533	2205	75	16775	153
1461	1423	1	754	1	27966	6	1782	3	13726	7	14903	7	104	14	1077	37	11322	110	2035	63	6654	107	268464	524	2343	75	17590	156
1462	1734	46	755	45	28482	176	1889	170	13930	236	14898	242	96	15	1119	39	11358	110	1864	62	6889	110	283290	538	2329	74	17934	156
1463	1787	47	726	46	28056	176	1843	168	13432	235	14593	242	98	16	1087	38	10937	108	1884	63	6768	108	278235	533	2033	74	17473	156
1464	1770	47	858	45	28615	177	1793	116	13625	227	14991	239	121	16	1150	38	10331	105	1944	63	6683	108	283596	538	2250	74	17595	155
1465	1681	45	648	45	28589	177	1708	170	13430	234	15499	242	86	14	1068	37	10584	106	1952	62	6439	106	277351	532	2180	75	16407	152
1466	1654	45	686	45	29561	179	1840	166	12828	229	15873	242	93	0	1125	1	10167	3	1629	2	6270	3	284066	17	2148	2	15514	5
1467	1481	43	737	45	30165	181	1805	170	13762	232	15093	242	124	15	1136	38	11124	109	1668	61	6648	108	294947	549	2040	73	16122	150
1468	1469	43	704	43	28294	176	2015	149	13113	228	14328	237	113	17	1124	39	10956	108	1642	61	6836	109	296454	550	2158	73	16531	152
1469	1378	1	751	1	27352	5	1749	3	13126	7	14352	7	86	15	1026	37	9759	102	1723	60	6130	106	270382	526	2002	73	16264	150
1470	1304	41	589	43	27408	174	1710	165	13535	227	14779	235	96	14	1106	38	10733	107	1493	59	6344	105	277021	532	2005	72	15258	146
1471	1276	41	696	43	28117	175	1953	147	13101	225	14755	235	112	14	1126	38	10588	106	1471	59	6462	105	281510	536	2146	73	15018	146
1472	1168	39	671	43	29317	179	1783	165	13383	228	14430	237	87	15	1145	39	10402	106	1690	62	6183	106	293840	548	2006	71	15296	146
1473	1482	43	766	45	29912	180	1830	169	13418	230	15043	240	120	15	1094	37	10649	106	1801	61	6777	108	288162	542	2190	75	16843	153
1474	1284	41	696	43	28684	177	1876	163	12840	227	15240	238	115	16	1165	39	11402	110	1675	61	6652	109	292035	546	2129	73	16005	149
1475	1063	38	626	42	27444	173	1925	162	12185	219	14453	234	127	16	1156	38	10731	107	1324	57	5931	105	279651	534	2022	70	13521	139
1477	1630	44	616	41	23215	159	2072	157	11141	216	13675	227	114	14	1199	38	10997	108	3098	69	6243	101	192763	445	2327	72	19529	160
1478	1573	45	660	43	27035	172	1840	162	12043	223	15009	236	111	14	1139	38	10565	106	2364	66	6353	105	261642	517	1976	71	15826	148
1479	1697	46	668	43	28358	176	1655	165	12404	227	15215	239	114	16	1082	38	10639	107	2499	67	6338	105	277739	532	2067	71	16139	149
1480	1752	46	658	44	28641	177	1696	166	12353	227	15017	238	110	0	1241	1	11800	4	2321	2	7001	3	301816	18	2129	2	15037	5
1481	1674	45	674	43	28292	176	1720	112	13323	223	14999	235	105	16	1211	40	11732	112	2245	66	6897	109	296752	550	2196	73	15093	146
1482	1753	46	654	44	28508	176	1528	167	12547	230	15150	240	132	17	1132	39	11498	111	2295	68	6779	109	303289	556	2228	73	15290	147
