"NEW_depth_cm"	"Zr_Al"	"Ti_Al"	"Fe_Al"	"Ca_Ti"	"Rb_Ti"	"Si_Al"	"Br_cps"	"Sr_Ca"	"age_ka"
1324	0.592430253743173	0.598327076727203	2.75187659056076	5.10844261327629	-1.215966704779	2.23225442866543	1035	-2.33665038649877	335.303
1325	0.538304379353114	0.698208152945028	2.70181926697266	5.09097025969019	-1.30311470006061	2.26737845288051	932	-2.36328841838269	335.511
1326	0.416715767671265	0.700085629904866	2.57095658417697	5.03466294434215	-1.27903418164927	2.26561771384935	970	-2.36290142940043	335.714
1327	0.367654592373051	0.630067448886034	2.61731591062499	5.15541834151797	-1.22591571845918	2.28556144746399	929	-2.34961667522465	335.914
1328	0.345082303375558	0.519740987423943	2.52493230741568	5.14204988508857	-1.12408183020857	2.17684135034721	963	-2.32209259663012	336.11
1329	0.0880865303025312	0.648265032787719	2.51256144090561	5.07975937009683	-1.24469479384586	2.23420673636697	997	-2.33900645545027	336.303
1330	0.422107685083162	0.748823746759011	2.67043136319529	5.07672781256976	-1.39473322976576	2.31143035950901	953	-2.32593775600505	336.493
1331	0.496983897751654	0.756444612406823	2.62260408617382	5.0588238191055	-1.33709321285408	2.25774163178849	811	-2.33288222730574	336.68
1332	0.610853003363784	0.792108461975741	2.73190472114206	5.0124440277213	-1.36431545440112	2.26090404460738	859	-2.32616995554476	336.864
1333	0.803042851383163	0.717593396697179	2.72162764273187	5.06485399153319	-1.23517580292605	2.27462198664933	948	-2.28093248850454	337.045
1334	0.684240639743742	0.896188552327517	2.77295811213501	4.83871064759134	-1.45064525745291	2.26145516929507	937	-2.27841159612921	337.224
1335	0.80954169796921	0.856722228441133	2.77456803012843	4.84272489351964	-1.27232500483375	2.2495206775302	937	-2.27611422386659	337.399
1336	0.600270684117918	0.92907417149983	2.77605493021627	4.81701691141689	-1.33600233765975	2.36144230131516	884	-2.3165468596969	337.573
1337	0.689613607978634	0.761728444714475	2.74736135470052	4.89981335859736	-1.33064662531221	2.29630438766465	827	-2.31287614462983	337.744
1338	0.659470770805032	0.795050233538866	2.81728380368119	4.87224758254572	-1.32186115302544	2.29940841088697	907	-2.28316055716774	337.913
1339	0.817363652569159	0.810234909508406	2.70894345707943	4.87103510334448	-1.39909453588685	2.3039246779231	866	-2.33386186508779	338.08
1340	0.266077304139799	0.696595459838861	2.63200066152074	4.94517992516695	-1.36416579860916	2.25528345772128	1025	-2.31405290016905	338.246
1341	0.683096844706444	0.828759739388292	2.77514497604682	4.90186866079991	-1.28702303306343	2.3689968585133	1020	-2.31866379683946	338.409
1342	0.560827762389921	0.739184752317825	2.63181555142796	4.88904994353652	-1.41549651841391	2.26487088456038	997	-2.33965544272319	338.571
1343	0.616885195726315	0.679948572769864	2.59521556622636	4.97062797108558	-1.24219018278295	2.2529466670544	972	-2.30128606646693	338.732
1344	0.506550707686474	0.639216674034568	2.57004771626276	4.937797687957	-1.34474535820702	2.23162732505839	1020	-2.343674330821	338.891
1345	0.366830668429528	0.631095191992379	2.6423713343053	4.9541934135123	-1.21954597778891	2.25098600824525	1159	-2.37642120446332	339.049
1346	0.597425731985686	0.655011404964798	2.64409630436013	4.92743320336795	-1.37651745008481	2.28097161657351	1074	-2.39067631620772	339.207
1347	0.632066666326223	0.71210937399976	2.77906270702985	4.95367679713364	-1.23393419206642	2.36006250790763	1001	-2.36268315145245	339.363
1348	0.580489411078176	0.738656160560324	2.63395083328249	4.84395036458202	-1.37315461403876	2.26183300654471	909	-2.37063366564281	339.518
1349	0.698013370211118	0.856178174052523	2.75697972838245	4.87268866670839	-1.31627977112413	2.39940189780087	993	-2.35192883221757	339.673
1350	0.5147832990686	0.625385078459126	2.60077213931511	5.02769376458487	-1.19692512692428	2.3085157477057	1048	-2.36429102897708	339.828
1351	0.582616678260947	0.655676249130452	2.65881335224532	4.94971365847862	-1.16971777977562	2.27883774278435	1039	-2.33804087314116	339.982
1352	0.632368984297996	0.628881622437581	2.6833412083613	4.93471580642482	-1.24104154061128	2.30004296197641	1043	-2.34898950279028	340.135
1353	0.624247553513362	0.792090281750526	2.70636616133254	4.78344005608784	-1.36639126509838	2.30119160731306	1034	-2.31743379981688	340.289
1354	0.473260961116042	0.712533894360135	2.65328791626608	4.82550018296775	-1.4089490516847	2.29134763725043	986	-2.34016029370819	340.443
1355	0.59783700075562	0.719804142934578	2.68298158873044	4.8641079991072	-1.2060626692454	2.32782142253041	989	-2.35090000069729	340.597
1356	0.437942629870397	0.621784734354381	2.53116432816569	4.85458534856827	-1.34593628866905	2.25305377560848	1086	-2.34759983704117	340.752
1357	0.583385249345908	0.689980115363244	2.60855737316455	4.85751369072085	-1.39026735005667	2.33103041626704	1086	-2.35310508132856	340.907
1358	0.570647155025423	0.749935155425478	2.58667247699386	4.80463735511816	-1.35241751025563	2.32238772029023	1048	-2.38008713105313	341.062
1359	0.497518186682814	0.6735156117273	2.61693029669269	4.8702118853134	-1.42923331859005	2.31885940998799	992	-2.40243499086449	341.218
1360	0.658404232116072	0.684163861674754	2.66925866413234	4.89241635540857	-1.29914626938536	2.34640745994068	1010	-2.34218319519219	341.376
1361	0.519603688909297	0.661323634747108	2.61411056916472	4.89060422452199	-1.26359991982525	2.31625763104685	1004	-2.35722428742886	341.534
1362	0.387097501537182	0.612169106622346	2.57285770813388	4.91942133617925	-1.32877555444786	2.29568023217716	993	-2.36690151726982	341.693
1363	0.660099326513745	0.661698047877442	2.63223401520507	4.87088346881582	-1.2817328866552	2.32258499336992	1035	-2.37485676798374	341.854
1364	0.589062989261724	0.702680141218669	2.61708815343358	4.82612842905349	-1.29046680612079	2.2897831906943	1002	-2.36467622764134	342.016
1365	0.640557113281462	0.723268761555642	2.61888472579588	4.84070676044584	-1.32755295766665	2.31881486702506	1039	-2.3678505900455	342.18
1366	0.686906910699861	0.76405630713259	2.64315910356079	4.76782293485473	-1.35386679151586	2.34654988868253	1096	-2.37517667135154	342.345
1367	0.743513389184843	0.84808619310442	2.88050905026321	4.59106578128944	-1.29995865983164	2.38417961708879	1254	-2.39865595841149	342.512
1368	0.756799355400418	0.910431676684752	2.88174357667283	4.46119683014872	-1.27301505730965	2.34150837889088	1193	-2.31296983565727	342.682
1369	0.873498293366601	0.971136762930517	2.95908462518122	4.27044775923783	-1.44714262153728	2.32885127003185	1330	-2.26052631719517	342.853
1370	0.962212770403961	0.978018570575149	3.02079644071338	4.34112296210958	-1.38028111389644	2.41237044773982	1423	-2.30777430574571	343.027
1371	1.08566331432731	0.97091181635438	3.04494006145052	4.39478952576223	-1.33387213610807	2.4313022843464	1420	-2.23211588798096	343.203
1372	0.907511044222109	0.938763587726214	2.85719335919885	4.38836972255224	-1.46781964875365	2.34452534315222	1275	-2.28611350310623	343.381
1377	0.967714310933898	0.976340365653665	2.89145694519745	4.35737322760331	-1.3232907597004	2.34077169609481	1415	-2.26751830248279	344.313
1378	1.14033613203951	1.02787245711851	2.98182015781627	4.43493932996835	-1.3294348786027	2.39832238594713	1398	-2.24642024851159	344.506
1379	0.899675265737035	0.849487936762554	2.83064423849927	4.51600104227885	-1.29365692875996	2.26060127680899	1242	-2.2663285888284	344.702
1380	0.810434798817045	0.848358643344424	2.82006017961263	4.43564427719689	-1.41730459786245	2.34049050558313	1337	-2.35290823197162	344.9
1381	0.846893656663026	0.773951212975241	2.75704240588249	4.48417750394472	-1.32616869342922	2.3034333893831	1340	-2.33353852110632	345.1
1382	0.838370705713219	0.860703325155986	2.78404360121455	4.49552422071658	-1.44895092576574	2.34543268437667	1399	-2.33918028059297	345.303
1383	0.767146510201745	0.825442067581542	2.85252905555947	4.46540258070549	-1.31123509513492	2.36607743970551	1314	-2.29203725984038	345.507
1384	0.825188293594179	0.853877507851913	2.83138538427245	4.3808693406132	-1.49428839233091	2.32880862786799	1411	-2.33993250656771	345.713
1385	0.881750406621979	0.897598598862003	2.83719957872405	4.39642328988439	-1.38252787832441	2.31637841512638	1457	-2.28758324457677	345.921
1386	0.759434356139696	0.83287708243591	2.75830143959633	4.43112190479372	-1.51211990433744	2.30699686485571	1492	-2.32582401064812	346.13
1387	0.899549356751733	0.874951406768125	2.97832011497082	4.37445437629221	-1.46010384065909	2.32907366610232	1417	-2.33712258117226	346.342
1388	0.720466308053671	0.816658077388262	2.90810300730806	4.41128199282267	-1.4194759055644	2.32896954018821	1432	-2.29992220739445	346.555
1389	0.755486201547855	0.887611124179625	2.85862574037783	4.33450586921826	-1.50515556399662	2.28164943812581	1409	-2.24606095273477	346.77
1390	0.877804442842995	0.974752151308765	2.91528557272158	4.35497571330087	-1.2923559036256	2.33964491737799	1539	-2.21526817908958	346.986
1391	1.05877907932378	0.964053903923673	2.93606782792167	4.41254266684854	-1.34635910702874	2.31209920262974	1442	-2.17978046396874	347.203
1392	0.784153768616863	0.895744834025326	2.80105284639302	4.41322416874385	-1.33375960164427	2.31238479696162	1562	-2.25961628086105	347.422
1393	0.848184778405431	0.881532098508981	2.92766787507291	4.35383554620298	-1.39080613158355	2.4089854405101	1575	-2.25449681010788	347.643
1394	0.888593610263485	0.91466339221478	2.8871597394817	4.38751642416016	-1.31769244552506	2.38569999970455	1492	-2.26769598285478	347.864
1395	0.734635137202884	0.872628598876494	2.84304684846379	4.35271700713461	-1.4061575046193	2.35498928350403	1302	-2.27873664407634	348.087
1396	0.618157460528972	0.715803908041837	2.70788044343088	4.43943954492449	-1.27621568423866	2.27646721312389	1398	-2.28209966383438	348.311
1397	0.709839525648969	0.80658516145698	2.75288555441969	4.48374708043969	-1.28011450907866	2.24389528528667	1304	-2.19585270285565	348.535
1398	0.773690346997785	0.813257384943045	2.73885545620132	4.45396322942862	-1.24956194143429	2.31687156305401	1251	-2.25542143372433	348.761
1399	0.669710016200325	0.788910831042206	2.78810387422909	4.52700206947926	-1.38370703755494	2.29736837340618	1163	-2.27237523289987	348.988
1400	0.899498787258716	0.975893187346777	2.91948718018426	4.45808680406001	-1.10572252685061	2.32725586985461	1150	-2.19268940448575	349.215
1401	0.850219424866058	0.920378536375669	2.88957991384806	4.53489691271113	-1.34019366651364	2.3586000810358	1192	-2.21661445730917	349.443
1402	0.965867678145543	1.00708283170369	2.9774883482059	4.55410725235444	-1.34128491979036	2.39025912916445	1115	-2.22298971254783	349.672
1403	1.03122069854813	1.05530917979127	3.04807736503635	4.49755515776666	-1.21606997747865	2.36892487550126	1129	-2.21544603139214	349.902
1404	0.70691879305863	0.797635683795794	2.74262769965731	4.54159242135364	-1.23858838673527	2.2764135743658	952	-2.25781259451342	350.132
1405	0.737175707488021	0.894481225963502	2.81802293515585	4.45731156172763	-1.43940418643384	2.35241746674192	1084	-2.25960817183738	350.362
1406	0.752578722099641	0.933373713037783	2.84786110428425	4.44421293326739	-1.3316854138274	2.32232147538278	1156	-2.24820685511267	350.593
1407	0.866074796655852	0.891224051109951	2.93065932646623	4.45634133178014	-1.22414072842983	2.24908662258914	1335	-2.20489576390413	350.824
1408	0.850847652963552	0.869010157314488	2.7972289938812	4.50245794840125	-1.24612557754801	2.31419129939806	1136	-2.20869495326422	351.056
1409	0.739921099966673	0.888288578559039	2.83419872761435	4.41075876889432	-1.29655089128826	2.27285788072237	1366	-2.19149105440907	351.288
1410	0.827940912719412	0.892898808994184	2.8621315864626	4.44185260441666	-1.27282382178045	2.32560033294276	1199	-2.22665812434668	351.52
1411	0.887001748053282	0.972575816375485	2.90174060926682	4.40892587235894	-1.32038448494951	2.32879703570654	1338	-2.1736859477569	351.752
1412	0.840107831022106	0.760092048134182	2.78643331038635	4.47107660726517	-1.13424127987509	2.31256506709078	1287	-2.20622645738384	351.983
1413	0.784289873704831	0.811327246435544	2.76671913530063	4.45270275050727	-1.24580091505805	2.32638817322789	1386	-2.23249186263968	352.215
1414	0.649324401894054	0.724389336018612	2.69459068175554	4.44908646539333	-1.29743042543556	2.24890792243531	1462	-2.24432780431758	352.447
1415	0.78170057790139	0.77908961036067	2.7669191907478	4.39837912896725	-1.27156609545846	2.27059741750065	1347	-2.21020042597836	352.679
1416	0.625892053062191	0.721104929783553	2.65033439771498	4.47894257789216	-1.33909636936506	2.28073367055115	1288	-2.26113622500665	352.91
1417	0.793120996005147	0.852437573161566	2.82528165065026	4.44732924127798	-1.28434279068019	2.29557670819111	1177	-2.22288258384761	353.141
1418	0.746655608808576	0.761280445895818	2.74179337110131	4.56182568424411	-1.26004865154477	2.2930630252374	1350	-2.24280417430728	353.371
1419	0.694561607952756	0.720373993260159	2.75361112606171	4.525610316275	-1.1516469853242	2.30244354015921	1250	-2.28258077144352	353.601
1420	0.75902091441721	0.790758030010893	2.7616422501136	4.55183758410676	-1.20696951019454	2.2638393264182	1360	-2.22776156543092	353.831
1421	0.962867036383567	1.01842623853486	3.08525597189597	4.48353937322427	-1.25090111727795	2.34392707613579	1298	-2.20834807780524	354.06
1422	1.09656729818038	0.944688572073782	3.07786284490914	4.53912033008418	-1.03999875187811	2.33938675940899	1321	-2.1593315283743	354.288
1423	0.85017079054003	0.793304407190139	2.74036516043953	4.52499782730336	-1.19143782125624	2.28263528213258	1239	-2.2469941057151	354.515
1424	0.747438531647149	0.854089057965205	2.90353479112523	4.51888370935641	-1.15953155142137	2.3336148361591	1183	-2.22445360549167	354.742
1425	1.00146788425795	0.94561944276842	2.94693026097313	4.51028075712548	-1.17470478221138	2.36165847043515	1198	-2.18552067623443	354.967
1426	0.95908926637532	0.929465214752334	2.95303239684448	4.48669094057726	-1.34167343674539	2.37382156281574	1254	-2.22958878767792	355.192
1427	0.946314913241873	0.821904782371641	2.80522663339221	4.56352455542132	-1.22822642158142	2.27145485120843	1184	-2.20584272157449	355.416
1428	0.834388711610435	0.812305259403076	2.82374413947566	4.47044654343521	-1.29414334629581	2.27774347549494	1298	-2.2274882020374	355.638
1429	0.971015631563402	0.743565836610495	2.82645033026784	4.47437394477022	-1.26235963002566	2.22791606604261	1240	-2.23750245286237	355.86
1430	1.18721342896151	1.01031968152243	3.05302630678355	4.3960854642325	-1.32047460982627	2.41255468881401	1218	-2.19893686319172	356.08
1431	1.16542191755029	0.899569646164185	2.95652171263344	4.39509469410249	-1.15998994687027	2.31251867076255	1229	-2.2021232411728	356.299
1432	1.16331865605891	0.970141183668494	3.04775717133776	4.37064981180521	-1.37784693801994	2.37816914619765	1051	-2.22075170393321	356.516
1433	0.983666134346926	0.865794567859623	2.99838027964073	4.55070979314649	-1.10540823727038	2.35281721848038	998	-2.21474386835718	356.732
1434	0.970635968119314	0.84594924251591	2.87143039482558	4.5798108532135	-1.28841112347251	2.31103981691298	927	-2.23187315375038	356.947
1435	0.85948344163332	0.889057581415796	2.97094054224555	4.53674682802057	-1.37409908802607	2.31344014229225	864	-2.25704425369696	357.16
1436	0.916905927218073	0.937600518460906	2.98308857525116	4.54583363986835	-1.13667704369248	2.29269014522259	969	-2.17825832054197	357.371
1437	0.719907517153176	0.873571342053583	2.98712137771554	4.53186483596349	-1.2191840887899	2.36909018310366	950	-2.26508482052355	357.581
1438	0.668416399302228	0.795028367926207	2.67399070065425	4.52562545840392	-1.19402588643623	2.29238053135369	965	-2.29669766618818	357.79
1439	0.681744548462134	0.733152515173645	2.73548594607961	4.63101345502208	-1.31957956055972	2.36272051064694	997	-2.31275660113055	357.997
1440	0.503257374138141	0.641923502239811	2.66023178685307	4.62424911556715	-1.1718905962531	2.27291649636553	983	-2.35259341209153	358.203
1441	0.699053872275335	0.703363379434666	2.72781152613812	4.66770073080106	-1.23091579700597	2.30353251135009	991	-2.27865823231831	358.408
1442	0.52018448807955	0.623427960757058	2.55359593150007	4.63245132423316	-1.37007778953065	2.28022774392814	1021	-2.35749229751405	358.612
