Age Ti/Ca_kaBP	KL09_TiCa	Age Hem_kaBP	KL09_Hem	Age MGSQ_kaBP	MGSG		time_kyr	Sanbao sim	MGSQ sim
237.255	0.016								
237.27	0.012								
237.283	0.01								
237.297	0.019								
237.31	0.016								
237.324	0.017								
237.338	0.014								
237.352	0.017								
237.365	0.015								
237.379	0.014								
237.393	0.018								
237.407	0.016								
237.42	0.013								
237.434	0.014								
237.447	0.011								
237.461	0.019								
237.475	0.013								
237.489	0.012								
237.502	0.016								
237.516	0.013								
237.53	0.014								
237.544	0.014								
237.557	0.012								
237.571	0.013								
237.584	0.012								
237.599	0.017								
237.612	0.014								
237.626	0.013								
237.639	0.015								
237.653	0.023								
237.667	0.019								
237.681	0.015								
237.694	0.016								
237.708	0.017								
237.722	0.015								
237.736	0.018								
237.749	0.021								
237.763	0.018								
237.776	0.015								
237.79	0.017								
237.804	0.021								
237.818	0.017								
237.831	0.016								
237.845	0.018								
237.859	0.022								
237.873	0.02								
237.886	0.022								
237.9	0.021								
237.913	0.019								
237.928	0.019								
237.941	0.022								
237.955	0.021								
237.968	0.016								
237.982	0.017								
237.996	0.024								
238.01	0.022								
238.023	0.017								
238.037	0.021								
238.051	0.017								
238.065	0.019								
238.078	0.023								
238.092	0.022								
238.105	0.027								
238.119	0.026								
238.133	0.03								
238.147	0.023								
238.16	0.026								
238.174	0.018								
238.188	0.015								
238.202	0.021								
238.215	0.017								
238.229	0.015								
238.242	0.015								
238.257	0.014								
238.27	0.016								
238.284	0.016								
238.297	0.012								
238.311	0.014								
238.325	0.019								
238.339	0.023								
238.352	0.022								
238.366	0.02								
238.38	0.018								
238.394	0.013								
238.407	0.018								
238.421	0.016								
238.434	0.02								
238.448	0.018								
238.462	0.017								
238.476	0.02								
238.489	0.017								
238.503	0.013								
238.517	0.017								
238.531	0.016								
238.544	0.015								
238.558	0.018								
238.571	0.018								
238.586	0.018								
238.599	0.018								
238.613	0.012								
238.626	0.014								
238.64	0.015								
238.654	0.016								
238.668	0.016								
238.681	0.019								
238.695	0.018								
238.709	0.019								
238.723	0.014								
238.736	0.017								
238.75	0.017								
238.763	0.017								
238.777	0.014								
238.791	0.016								
238.805	0.011								
238.818	0.018								
238.832	0.015								
238.846	0.02								
238.86	0.019								
238.873	0.013								
238.887	0.02								
238.9	0.014								
238.915	0.02								
238.928	0.016								
238.942	0.018								
238.955	0.015								
238.969	0.018								
238.983	0.017								
238.997	0.015								
239.01	0.018								
239.024	0.013								
239.038	0.016								
239.052	0.019								
239.065	0.02								
239.079	0.016								
239.092	0.02								
239.106	0.018								
239.12	0.015								
239.134	0.024								
239.147	0.019								
239.161	0.019								
239.175	0.02								
239.189	0.021								
239.202	0.021								
239.216	0.019								
239.229	0.021								
239.244	0.015								
239.257	0.017								
239.271	0.017								
239.284	0.017								
239.298	0.016								
239.312	0.017								
239.326	0.014								
239.339	0.017								
239.353	0.013								
239.363	0.017								
239.371	0.014								
239.378	0.013								
239.386	0.016								
239.393	0.014								
239.401	0.016								
239.408	0.014								
239.416	0.016								
239.423	0.012								
239.431	0.012								
239.439	0.011								
239.446	0.009								
239.454	0.01								
239.461	0.014								
239.469	0.011								
239.477	0.012								
239.484	0.012								
239.492	0.01								
239.499	0.012								
239.507	0.01								
239.514	0.012								
239.522	0.011								
239.529	0.01								
239.537	0.007								
239.544	0.009								
239.552	0.009								
239.559	0.007								
239.567	0.007								
239.574	0.007								
239.582	0.007								
239.59	0.01								
239.597	0.008								
239.605	0.01								
239.612	0.009								
239.62	0.009								
239.628	0.007								
239.635	0.008								
239.643	0.009								
239.65	0.008								
239.658	0.007								
239.665	0.007								
239.673	0.006								
239.68	0.007								
239.688	0.008								
239.695	0.014								
239.703	0.008								
239.71	0.009								
239.718	0.005								
239.725	0.008								
239.733	0.009								
239.741	0.007								
239.748	0.009								
239.756	0.012								
239.763	0.013								
239.771	0.016								
239.779	0.015								
239.786	0.019								
239.794	0.021								
239.801	0.019								
239.809	0.022								
239.816	0.019								
239.824	0.015								
239.831	0.013								
239.839	0.015								
239.846	0.016								
239.854	0.017								
239.861	0.015								
239.869	0.017								
239.876	0.02								
239.884	0.015								
239.892	0.014								
239.899	0.015								
239.907	0.018								
239.914	0.017								
239.922	0.013								
239.93	0.015								
239.937	0.017								
239.945	0.013								
239.952	0.014								
239.96	0.015								
239.967	0.014								
239.975	0.017								
239.982	0.016								
239.99	0.018								
239.997	0.015								
240.005	0.016								
240.012	0.016								
240.02	0.015								
240.027	0.015								
240.035	0.015								
240.043	0.014								
240.05	0.02								
240.058	0.017								
240.065	0.014								
240.073	0.02								
240.081	0.016								
240.088	0.015								
240.096	0.016								
240.103	0.014								
240.111	0.009								
240.118	0.007								
240.126	0.01								
240.134	0.007								
240.141	0.007								
240.149	0.009								
240.156	0.009								
240.164	0.006								
240.171	0.007								
240.179	0.009								
240.186	0.008								
240.194	0.009								
240.201	0.008								
240.209	0.009								
240.216	0.009								
240.224	0.007								
240.232	0.008								
240.239	0.01								
240.247	0.008								
240.254	0.011								
240.262	0.008								
240.269	0.011								
240.277	0.009								
240.285	0.008								
240.292	0.008								
240.3	0.009								
240.307	0.008								
240.315	0.009								
240.322	0.009								
240.33	0.009								
240.337	0.01								
240.345	0.01								
240.352	0.007								
240.36	0.009								
240.367	0.008								
240.375	0.005								
240.383	0.007								
240.39	0.007								
240.398	0.007								
240.405	0.009								
240.413	0.011								
240.42	0.011								
240.428	0.011								
240.436	0.007								
240.443	0.01								
240.451	0.009								
240.458	0.008								
240.466	0.008								
240.473	0.008								
240.481	0.009								
240.488	0.01								
240.496	0.01								
240.503	0.015								
240.511	0.011								
240.518	0.012								
240.526	0.012								
240.534	0.011								
240.541	0.012								
240.549	0.016								
240.556	0.011								
240.564	0.011								
240.571	0.016								
240.579	0.01								
240.587	0.015								
240.594	0.011								
240.602	0.013								
240.609	0.01								
240.617	0.01								
240.624	0.012								
240.632	0.009								
240.639	0.009								
240.647	0.009								
240.654	0.01								
240.662	0.009								
240.669	0.01								
240.677	0.01								
240.685	0.008								
240.692	0.01								
240.7	0.008								
240.707	0.009								
240.715	0.01								
240.722	0.009								
240.73	0.008								
240.738	0.009								
240.745	0.008								
240.753	0.01								
240.76	0.014								
240.768	0.007								
240.775	0.009								
240.783	0.011								
240.79	0.009								
240.798	0.009								
240.805	0.008								
240.813	0.009								
240.82	0.007								
240.828	0.009								
240.836	0.008								
240.843	0.009								
240.851	0.009								
240.858	0.008								
240.866	0.011								
240.873	0.009								
240.881	0.012								
240.889	0.012								
240.896	0.009								
240.904	0.009								
240.911	0.01								
240.919	0.007								
240.926	0.008								
240.934	0.007								
240.941	0.007								
240.949	0.009								
240.956	0.009								
240.964	0.01								
240.971	0.01								
240.979	0.009								
240.987	0.008								
240.994	0.009								
241.002	0.009								
241.009	0.011								
241.017	0.01								
241.024	0.011								
241.032	0.011								
241.04	0.012								
241.047	0.01								
241.055	0.011								
241.062	0.011								
241.07	0.011								
241.077	0.016								
241.085	0.014								
241.092	0.011								
241.1	0.01								
241.107	0.01								
241.115	0.009								
241.122	0.012								
241.13	0.009								
241.138	0.013								
241.145	0.013								
241.153	0.011								
241.16	0.013								
241.168	0.012								
241.175	0.008								
241.183	0.012								
241.191	0.013								
241.198	0.009								
241.206	0.012								
241.213	0.013								
241.221	0.009								
241.228	0.013								
241.236	0.016								
241.243	0.018								
241.251	0.016								
241.258	0.015								
241.266	0.016								
241.273	0.015								
241.281	0.014								
241.289	0.01								
241.296	0.015								
241.304	0.011								
241.311	0.013								
241.319	0.011								
241.326	0.01								
241.334	0.009								
241.342	0.012								
241.349	0.012								
241.357	0.015								
241.364	0.013								
241.372	0.015								
241.379	0.016								
241.387	0.016								
241.394	0.016								
241.402	0.021								
241.409	0.021								
241.417	0.019								
241.424	0.015								
241.432	0.01								
241.44	0.011								
241.447	0.014								
