Depth [m]	Interpolated Bchron Age	Zr/Rb 	Ca/Ti	Rb/K
5.77942	8820.594	4.900643425	0.22868029	3.411756387
5.79041	8830.246	4.570155314	0.21858068	5.093535085
5.80141	8836.987	4.331187132	0.206208365	4.657844543
5.81242	8844.936	4.579049407	0.214296629	5.153493044
5.82341	8853.387	4.392106262	0.204575708	5.156163162
5.83441	8860.646	4.116161316	0.21183357	7.473321589
5.84542	8867.794	4.296210088	0.215730434	4.545672067
5.85642	8876.136	4.858385383	0.227538985	4.016602397
5.86742	8884.565	4.422843761	0.205882465	5.052388184
5.87841	8891.9665	5.137726459	0.202544557	7.222697463
5.88941	8901.469	3.933727326	0.224759712	3.127758284
5.90041	8910.7665	4.413353715	0.236084646	2.791738001
5.91142	8917.852	4.167156842	0.224361985	4.154686924
5.92242	8924.694	4.290985536	0.225000636	3.525659414
5.93342	8931.881	4.179825444	0.231192468	4.022745236
5.94441	8938.8075	4.763085737	0.212169786	5.720609899
5.95542	8946.523	3.976348378	0.225620109	3.655167474
5.96642	8954.636	4.481780008	0.226149715	3.044820399
5.97742	8962.323	4.105448391	0.236587942	3.29978419
5.98842	8970.736	5.119651541	0.236052662	2.49255618
5.99941	8978.587	4.962837979	0.255076705	2.370318306
6.01042	8986.294	3.812294671	0.227311326	3.957922917
6.02141	8993.987	4.019161802	0.220833599	4.199936811
6.03241	9001.928	4.414421996	0.215406468	4.479062172
6.04341	9010.387	5.088523221	0.225804799	3.654431656
6.05442	9018.094	3.937821679	0.21099482	6.242635734
6.06541	9025.787	4.579077776	0.240179276	3.985812642
6.07642	9033.815	4.813848942	0.24557281	3.909109773
6.10944	9056.608	4.042834331	0.218501809	7.33688756
6.12044	9065.308	4.592441737	0.211814686	7.026178869
6.13144	9073.008	4.091299897	0.210885486	13.7409266
6.14245	9080.47	3.981733396	0.196497669	24.92390131
6.15344	9087.752	3.963531041	0.194378955	26.94575123
6.16445	9096.115	4.12642099	0.199717465	16.00181079
6.17544	9103.808	4.21240685	0.204982722	10.90181926
6.18649	9111.543	4.333919077	0.212619041	7.344743498
6.19744	9117.72	4.335608996	0.200220498	8.203362532
6.20844	9124.908	4.50719548	0.231805419	4.639899321
6.21944	9132.608	4.111287606	0.211783214	5.173802019
6.23044	9140.352	4.842715071	0.225271531	3.853469397
6.24144	9148.864	4.241574291	0.228171724	4.608018647
6.25243	9155.701	4.787338469	0.230270283	4.210557517
6.26344	9163.752	4.286569297	0.229864854	3.894424193
6.27444	9172.108	5.443737599	0.236253762	2.786906714
6.2855	9179.3	4.504179955	0.214634693	3.630135487
6.29645	9185.225	4.967330924	0.247572906	4.523350554
6.30743	9192.201	4.638916514	0.227541955	3.843027156
6.31844	9199.908	5.14019538	0.228776046	3.438850071
6.32944	9207.136	4.249630079	0.217691694	5.373300133
6.34044	9214.264	4.180524856	0.237405617	3.567985964
6.35144	9221.08	5.128525225	0.239131739	2.837936616
6.36244	9229.452	5.024748432	0.243850896	2.448615177
6.37344	9238.08	4.883801836	0.244021631	2.825126028
6.38448	9246.584	5.069639508	0.255366031	2.540210746
6.39544	9254.536	5.431072566	0.250210607	2.353136361
6.40644	9262.33	4.753791675	0.255817678	1.967953566
6.41744	9270.208	4.346824495	0.243619434	2.686806135
6.43044	9279.308	5.058004517	0.240091697	2.851672609
6.44245	9288.205	4.055054713	0.227571042	3.629524103
6.45348	9297.784	4.433197301	0.231599298	3.592501106
6.46443	9306.101	4.223304835	0.227880096	4.848164285
6.47543	9313.801	4.457954631	0.240119524	3.412328427
6.48644	9322.152	4.953789168	0.259757526	2.651032966
6.49744	9330.208	5.548987215	0.246069839	2.2428116
6.50844	9337.908	4.445848604	0.236870353	3.6709535
6.51944	9345.608	4.278000552	0.241815991	3.2270453
6.53044	9352.786	4.281026588	0.252671198	3.061870614
6.54145	9359.87	4.74393764	0.229291543	3.156365548
6.5525	9367	4.463335237	0.226870493	3.506771029
6.56344	9375.752	4.782897634	0.229842839	3.092637446
6.57444	9384.108	4.190603872	0.236896199	3.708545578
6.58543	9392.344	5.06997618	0.223732409	2.717864522
6.59644	9401.152	4.51483375	0.227776937	3.791803266
6.60744	9408.836	5.36648338	0.237040255	2.617120188
6.61845	9415.9925	4.940569532	0.244559177	2.328347342
6.62944	9423.608	5.113270365	0.224960371	2.506727486
6.64044	9431.22	4.35873397	0.229826989	2.791931673
6.65147	9437.176	5.296590184	0.231576393	2.334748993
6.66243	9445.944	4.702549912	0.244875804	2.338794898
6.67343	9454.401	4.875523954	0.235457194	2.299565014
6.68444	9462.552	5.009588307	0.241213096	2.130692801
6.69544	9470.808	5.331847847	0.240642657	2.222313741
6.70644	9479.152	4.596256441	0.273144238	2.176560455
6.71744	9487.58	5.695147693	0.241146452	2.096995735
6.72843	9495.8225	4.473121215	0.236610881	2.520197277
6.73944	9504.552	4.869113407	0.242997361	2.253942477
6.75049	9512.343	5.42232019	0.233252174	2.319529844
6.76144	9520.08	4.659749873	0.231993628	2.437240088
6.77244	9528.574	4.627244577	0.210655294	3.326691851
6.78344	9537.924	4.196985633	0.22692179	2.891957867
6.79443	9546.8225	4.71384428	0.233027336	3.134544031
6.80544	9554.264	4.597928716	0.224246864	2.832043174
6.81644	9562.152	5.143758518	0.2336911	1.95546479
6.82744	9570.952	5.160236687	0.241346707	2.127511348
6.83843	9581.0085	3.900696827	0.229782169	2.996763418
6.84948	9590.558	4.408852424	0.224195025	2.978585782
6.86044	9598.33	4.797210059	0.230877331	3.213233906
6.87144	9606.436	4.59449785	0.225360562	3.429838579
6.88244	9614.196	4.334872319	0.24202305	2.295296402
6.89344	9623.58	4.824840225	0.29996321	2.309020297
6.90444	9632.274	5.512478826	0.237465821	1.915543338
6.91544	9641.352	4.513249917	0.243457003	2.582872781
6.92644	9649.508	4.378194509	0.22293613	3.05830742
6.93743	9657.944	4.410640348	0.217292063	3.095318542
6.94848	9667.632	4.725318869	0.221149664	2.4827594
6.95944	9676.552	5.001851817	0.215061864	2.456955418
6.97044	9684.352	4.390520371	0.223920671	3.20211141
6.98143	9693.287	5.115004081	0.221667208	3.378580326
6.99244	9703.196	4.112914827	0.220490952	3.639247442
7.00344	9712.924	4.105402178	0.221123738	2.748136304
7.01443	9721.601	4.500365616	0.225860528	2.610023831
7.02543	9730.1155	4.44116195	0.227209687	2.589061589
7.03643	9738.501	4.370832174	0.227863093	2.800461714
7.04749	9747.741	4.326455158	0.216714933	2.841887888
7.05844	9756.752	4.435110365	0.22020066	2.684588964
7.06944	9766.024	4.870578683	0.226593367	2.139496261
7.08044	9774.396	4.176480755	0.22321681	2.865806566
7.12044	9806.874	3.996843804	0.211021535	2.943475805
7.13143	9816.287	3.939318404	0.2373396	1.647723367
7.14243	9826.187	5.063551649	0.2464959	1.314702607
7.15345	9835.76	3.955104383	0.230649013	1.682821442
7.16445	9845.005	3.914303515	0.228068376	1.83983004
7.17544	9854.352	4.352504841	0.233768831	1.499229774
7.18651	9864.51	4.396195698	0.22353939	1.636512353
7.19744	9873.952	3.964571817	0.237354754	1.491476321
7.20844	9881.908	4.032109751	0.242632651	1.617641881
7.21945	9891.505	4.329912607	0.249209463	1.572809583
7.23045	9900.36	3.983151525	0.237436525	1.568129681
7.24145	9909.16	4.120364493	0.254715881	1.472389088
7.25244	9918.928	4.640503163	0.237558748	1.415580666
7.26344	9930.752	4.991085639	0.233688099	1.449414786
7.27444	9939.552	4.562783194	0.22583334	1.572200555
7.28547	9950.017	4.451602888	0.221676949	1.852060511
7.29644	9960.796	5.00866703	0.218677349	1.923603289
7.30743	9970.687	4.516114184	0.222967913	1.664482974
7.31844	9980.596	4.621261896	0.240493908	1.43217165
7.32943	9991.43	4.193327777	0.216415802	1.851878666
7.34044	10001.962	4.490391098	0.233052697	1.508838907
7.35144	10013.44	3.816044683	0.20773875	1.903653753
7.36244	10024.684	4.284778869	0.248394173	1.265184722
7.37343	10037.116	4.298652057	0.235302467	1.525332281
7.38447	10049.47	3.935913841	0.250146839	1.695982397
7.39544	10060.44	4.299794899	0.249067676	1.419197178
7.40644	10072.406	4.459879618	0.276552069	1.490841173
7.41743	10083.187	4.958356196	0.246458685	1.239636937
7.42844	10095.206	4.134822342	0.241814167	1.418990885
7.44043	10109.6235	4.358452906	0.25593266	1.344708822
7.45144	10125.228	4.546060129	0.22907143	1.456585115
7.46244	10138.55	4.585698387	0.220453694	1.335711195
7.47348	10153.046	4.010673412	0.196249741	2.123271127
7.48444	10168.938	4.135148148	0.209013115	2.059326092
7.49543	10185.688	3.922317997	0.205869035	2.152962329
7.50644	10204.914	4.111427669	0.20718566	1.946387172
7.51743	10225.9885	4.359962099	0.220905292	1.800081925
7.52844	10250.412	4.114075169	0.230790666	1.684186058
7.53944	10294.592	4.132986805	0.225815937	1.78588521
7.55044	10363.388	4.614021155	0.229672996	1.655536191
7.56144	10450.824	4.295052205	0.23010841	1.578313419
7.57248	10560.032	4.704034907	0.263353469	1.464379768
7.58344	10676.916	4.451452872	0.262557403	1.440385872
7.59444	10788.788	4.012756207	0.334868385	1.572531877
7.60544	10897.996	4.563904014	0.299455643	1.64695001
7.61644	11003.824	4.579233871	0.322959987	1.582431702
7.62744	11108.308	3.916995672	0.327922609	1.954910384
7.63844	11211.414	4.138802401	0.311926599	1.779873801
7.64944	11312.376	4.385915554	0.314822651	1.618500921
7.66044	11412.004	4.190599283	0.332720638	1.608152436
7.67147	11512.818	4.238424159	0.339792578	1.692478257
7.68244	11615.692	4.145923279	0.376773023	1.490610771
7.69344	11717.648	3.923905136	0.413612445	1.734554241
7.70444	11820.18	4.182928024	0.423548596	1.410739905
7.71544	11923.048	3.969927099	0.383186305	1.91834991
7.72643	12025.442	4.012684085	0.378564498	1.71204947
7.73745	12129.03	4.157338088	0.396723045	1.388947557
7.74844	12231.492	4.107376061	0.371781428	1.536585771
7.75944	12331.904	4.409908149	0.436105232	1.350614444
7.77048	12434.56	4.407197196	0.324962118	1.414348678
7.78143	12538.442	4.428423559	0.378637221	1.40615105
7.79243	12641.842	4.224722872	0.508801265	1.667154109
7.80344	12745.336	4.072339469	0.346630452	1.75256077
7.81444	12849.624	3.618065129	0.354520417	1.498222149
7.82544	12955.768	4.046622575	0.365123059	1.692117827
7.83644	13062.468	4.329103154	0.408722326	1.567782576
7.84743	13167.585	4.429192273	0.372206812	1.437794496
7.85843	13274.614	4.505322189	0.35993688	1.406285809
7.86948	13381.008	4.859790905	0.394258599	1.386134102
7.88043	13485.6065	5.318060884	0.256583174	1.204173589
7.89146	13591.162	4.167987795	0.235913627	1.32223604
7.90244	13697.424	3.675712985	0.222125553	1.618464403
7.91344	13803.712	4.147888712	0.23726768	1.318401949
7.92444	13911.068	4.561901597	0.247897137	1.191516606
7.93544	14018.312	3.993890022	0.237085395	1.246922931
7.94644	14126.112	4.887141057	0.241979504	0.988361582
7.95744	14233.912	4.3594287	0.235313973	1.096706536
7.96849	14341.353	3.861513476	0.24421445	1.313284074
7.97944	14449.456	4.674294222	0.2782335	1.037577409
7.99044	14555.224	4.660368211	0.255206014	1.152562326
8.00144	14660.968	4.837326686	0.254056718	1.235151
8.01243	14767.571	3.944315854	0.307277924	1.225280115
8.02344	14874.024	4.5276948	0.358251332	0.929681088
8.03444	14979.18	3.696641383	1.265480732	0.927348355
8.04544	15084.224	4.017142967	1.991215094	0.627238461
8.05644	15191.756	3.877995493	3.166173708	0.542119396
				
13.15444	28462.99	2.955391595	4.019990524	0.662894259
13.16448	28486.924	2.629399101	4.500596378	0.688388792
13.17444	28512.988	3.134059924	4.581611173	0.62109073
13.18444	28538.656	2.869719418	4.820121012	0.688850549
13.19444	28564.432	2.875866892	5.343209806	0.699020756
13.20444	28591.544	3.142693201	5.071210518	0.617761885
13.21447	28617.175	3.424542018	5.457450582	0.624740677
13.22444	28642.988	3.699149737	5.623419072	0.549625124
13.23844	28680.366	3.359192246	5.537734056	0.651564401
13.24848	28706.972	2.932010822	4.741220183	0.759443154
13.25844	28732.1	2.572863056	3.867026712	0.823287288
13.26844	28760.476	2.911684899	4.318551232	0.694433288
13.27844	28786.944	3.149535607	4.551614343	0.730098863
13.28845	28812.125	2.886417228	4.673758235	0.740235402
13.29848	28839.744	3.163086252	4.644573323	0.676749633
13.30844	28866.788	2.690943896	4.694216967	0.821068592
13.31843	28892.075	3.295691231	4.619813524	0.634882916
13.32844	28918.788	3.074273985	5.147306638	0.725383675
13.33844	28944.1	2.971905966	4.934775269	0.682183182
13.34848	28972.592	3.574225975	4.520250134	0.611831956
13.35849	28999.923	3.100449219	4.729932469	0.690340716
13.36845	29025.97	3.137875826	4.984962853	0.638229445
13.37844	29053.632	2.851434631	4.71678747	0.732426035
13.38844	29083.32	2.683578363	4.577189098	0.701708619
13.39845	29110.815	3.040272947	3.745230191	0.71696907
13.40847	29138.716	3.164244224	5.084572084	0.661810748
13.41843	29166.604	3.148872052	5.121669473	0.69015039
13.42844	29192.522	3.111389189	4.827393762	0.730171503
13.43843	29217.9965	2.986928034	4.895408015	0.712381574
13.44843	29246.0255	3.210182534	4.878546159	0.649931838
13.45848	29272.124	3.029070454	4.910149855	0.686103634
13.46843	29300.447	2.899358283	4.636210327	0.717973515
13.47845	29328.66	3.075475886	4.907313673	0.725039674
13.48844	29356.632	3.364593924	4.62053147	0.612647063
13.49844	29383.788	3.052770409	4.977975969	0.674607683
13.50841	29408.184	3.250758226	4.674853123	0.615362306
13.52242	29446.897	2.846917301	4.486840344	0.812028763
13.53242	29475.397	3.601309698	4.046292776	0.592282774
13.54241	29503.748	3.020333474	4.449993916	0.673497497
13.55242	29531.897	3.0522259	4.673084078	0.662105344
13.56242	29560.276	3.194793391	4.796215851	0.639324783
13.57242	29588.397	2.835290176	5.170300507	0.706548808
13.58242	29616.897	2.910299718	4.515230335	0.66614343
13.59249	29645.3475	3.117527607	4.538408878	0.667129291
13.60241	29672.989	2.731314588	4.51745687	0.78446277
13.61244	29701.832	2.738774838	4.351097804	0.735861536
13.62243	29729.6825	2.95005203	4.180037714	0.688156661
13.63244	29757.454	3.1726959	4.674546835	0.616235064
13.64248	29785.944	2.497274003	4.533393825	0.831000047
13.65248	29814.192	2.915879152	4.540067989	0.732298973
13.66243	29842.804	3.044756641	4.544391853	0.647126971
13.67243	29871.047	2.671421525	4.826567778	0.748242141
13.68243	29899.804	2.999642976	4.728648092	0.682094881
13.69244	29928.076	2.549267901	4.527047316	0.867355016
13.70247	29956.916	2.643377851	4.746422879	0.805040468
13.71244	29984.954	2.899916773	4.65965485	0.766765991
13.72243	30013.6685	3.085440208	5.465019386	0.71762096
13.73244	30042.832	2.775572949	4.66592522	0.838467387
13.74245	30070.86	2.950875546	4.730864762	0.754180741
13.75242	30098.776	2.794283191	4.590609857	0.817570498
13.7624	30127.32	3.195142158	4.457222838	0.750201836
13.77241	30157.3685	2.869323178	2.949441291	0.985518722
13.78242	30185.776	2.700372787	2.159478457	1.06856546
13.79242	30214.381	2.824158761	1.419339273	1.229438823
13.80242	30244.639	2.949670311	1.528063842	1.225800416
13.81442	30280.26	2.328959224	0.997156729	1.657119686
13.82442	30309.376	2.446391796	0.779936076	1.498951511
13.83442	30337.376	2.759837173	0.916054414	1.305631914
13.84442	30364.934	2.494071986	1.320725777	1.266032391
13.85442	30392.376	3.548802242	3.608148801	0.884903503
13.86441	30420.5685	2.890347028	2.082895608	0.989058647
13.8744	30449.48	2.777392235	1.283630212	1.309396321
13.88442	30477.934	2.801215799	1.394445264	1.291250168
13.89442	30506.26	2.833896072	1.530288884	1.11454043
13.92441	30597.23	2.852862492	1.348820505	1.280275367
13.9344	30627.2	2.828020325	1.131817314	1.066907392
13.94442	30657.26	2.995064517	0.821758113	1.114239245
13.95441	30688.112	2.905060276	0.643891744	1.264585979
14.01044	30952.476	2.79100637	1.651602029	0.714699259
14.02044	31031.916	3.208616798	1.92513593	0.618144069
14.04044	31210.092	3.130218557	2.087111852	0.639618464
14.05044	31303.136	3.462838149	1.737355449	0.582279244
14.07243	31507.356	2.813160479	2.066197724	0.707958482
14.08244	31599.448	3.066240781	1.174212714	0.757713932
14.09645	31727.05	3.05701631	1.748112583	0.774468307
14.10646	31818.755	2.818804131	1.877257396	0.809956876
14.11645	31908.5825	3.076722251	2.851968527	0.708103271
14.12643	31996.584	3.285208666	1.040449671	0.734922639
14.13644	32084.672	3.012302569	0.742862426	0.808858682
14.14645	32172.76	2.878458356	0.558379431	0.75475359
14.15645	32261.405	2.945384934	0.827790866	0.807633514
14.16645	32350.405	2.651896316	0.954208667	0.786317934
14.17644	32438.672	2.846134675	0.799694973	0.892958068
14.18849	32544.712	2.970985229	1.107518454	0.823860768
14.19848	32630.928	3.301503649	0.743893906	0.87270005
14.20849	32720.8345	2.705365837	1.447755647	0.961083338
14.21849	32807.9385	3.246424157	1.45155046	0.878847694
14.22849	32893.5895	2.874167796	0.657968766	1.03945057
14.23849	32979.0895	3.682638488	0.515930157	0.813275251
14.25644	33133.096	3.106659205	0.51495763	0.780817655
14.26643	33217.9765	3.095803146	1.006025849	0.836151865
14.27644	33304.85	3.188039038	0.952796912	0.789950322
14.28644	33392.672	2.920493976	0.939579426	0.899369208
14.29644	33480.028	3.032313227	2.171148256	0.88432128
14.30644	33567.35	2.742955302	1.015527039	0.870923739
14.32047	33685.042	3.369259856	0.901257993	0.819693268
14.33048	33771.128	3.228705916	0.838400828	0.843544052
14.34048	33857.08	3.17894775	1.017240005	0.809794131
14.35049	33942.214	3.231436706	1.060679481	0.896125664
14.36048	34028.128	3.256800097	0.803100584	0.904273695
14.37047	34113.995	3.00629469	0.830065314	0.95398457
14.38047	34199.0185	3.119934606	0.805176017	0.920965606
14.39047	34284.542	3.229339467	0.643151075	0.98433831
14.40048	34370.748	3.523563489	1.936418918	0.900462604
14.41048	34459.56	3.724251187	0.771896255	0.834461297
14.42047	34554.4415	3.159788128	0.653342992	0.920943608
14.43048	34648.7	3.236497163	0.812128635	0.939461012
14.44048	34736.632	3.303945613	0.6484736	0.873213061
14.45047	34833.106	2.882873683	0.987744657	1.057457473
14.46047	34931.0355	3.791649479	0.47747679	0.850726179
14.47048	35027.656	3.391609408	0.545401686	0.849240552
14.48047	35125.1465	3.581286207	0.677594322	0.851751524
14.49048	35235.332	3.07213434	0.552983085	0.906776906
14.50047	35355.888	3.130707261	0.510453404	1.03161152
14.51048	35460.184	3.57814592	0.498177872	0.915784901
14.52047	35566.9245	3.44062061	0.558095709	0.856260637
14.53047	35650.0015	3.457453578	0.924283546	0.958711348
14.54049	35724.0625	3.242345482	0.523560346	0.942075543
14.55047	35785.8735	3.344266913	0.636129536	0.959317615
14.56048	35836.544	3.402482001	0.809027293	0.803886568
14.57048	35889.16	3.996856879	0.529126394	0.739279656
14.58048	35934.304	3.250770921	0.649083318	0.864966774
14.59048	35981.8	3.742268386	0.676145752	0.816745315
14.60047	36019.4975	4.012719308	0.671138803	0.808907941
14.61047	36061.833	3.679160474	0.882939287	0.796719659
14.62048	36101.064	4.100892487	0.670251948	0.697973229
14.63048	36143.68	3.318759677	0.612726282	0.866696613
14.64049	36179.058	3.37645449	0.572316148	0.958768127
14.65048	36220.488	3.589826742	0.482454273	0.885434331
14.66047	36251.598	3.7157287	0.814165024	0.9033859
14.67048	36285.632	3.632887383	0.455285645	0.887675729
