anu	ins_chb_s	ins_chb_a	ins_tibet_s
134550	465.124217546286	407.047122976617	478.321680662857
134560	465.081492188019	407.081425202586	478.245750532348
134570	465.038565198477	407.115874597033	478.169946299836
134580	464.995436974332	407.150471086353	478.09426825077
134590	464.952107913649	407.185214596506	478.018716670501
134600	464.908578416159	407.220105052794	477.943291843226
134610	464.86484888282	407.255142380635	477.867994052981
134620	464.820919715993	407.290326504781	477.792823583434
134630	464.776791319606	407.325657349831	477.717780717577
134640	464.732464098939	407.361134839864	477.642865737702
134650	464.687938460615	407.396758898766	477.568078925754
134660	464.643214812791	407.432529449879	477.493420563308
134670	464.598293564983	407.468446416266	477.418890931299
134680	464.553175127982	407.504509720667	477.344490310022
134690	464.507859914147	407.540719285474	477.270218979406
134700	464.462348337104	407.577075032538	477.196077218952
134710	464.416640811934	407.613576883471	477.122065307621
134720	464.370737755145	407.650224759346	477.048183523643
134730	464.32463958446	407.687018581228	476.97443214497
134740	464.278346719086	407.723958269314	476.900811449065
134750	464.231859579625	407.761043743547	476.827321712885
134760	464.185178587981	407.798274923768	476.753963212715
134770	464.1383041674	407.835651729143	476.680736224543
134780	464.091236742509	407.87317407846	476.607641023874
134790	464.043976739324	407.910841889992	476.534677885734
134800	463.996524585212	407.948655081916	476.461847084265
134810	463.948880708782	407.986613571787	476.389148893654
134820	463.901045540062	408.024717276698	476.316583587384
134830	463.853019510336	408.062966113379	476.244151438497
134840	463.804803052307	408.101359998176	476.171852719371
134850	463.756396600017	408.139898847028	476.099687702298
134860	463.707800588662	408.178582575289	476.027656658539
134870	463.659015454931	408.217411098149	475.95575985938
134880	463.610041636744	408.256384329915	475.883997575307
134890	463.560879573335	408.29550218489	475.812370076633
134900	463.511529705106	408.334764576776	475.740877632772
134910	463.461992474091	408.37417141873	475.669520513187
134920	463.412268323229	408.413722623478	475.598298986401
134930	463.362357697055	408.453418103588	475.527213320816
134940	463.31226104116	408.493257770607	475.456263784108
134950	463.261978802497	408.533241536096	475.385450643641
134960	463.21151142935	408.573369310909	475.31477416635
134970	463.160859371228	408.613641005542	475.24423461854
134980	463.110023078791	408.654056529924	475.173832266053
134990	463.05900300417	408.694615793531	475.103567374577
135000	463.007799600552	408.735318705434	475.033440208893
135010	462.954561133687	408.777720037235	474.963556130893
135020	462.901144619253	408.820262932764	474.893817980054
135030	462.847550552334	408.862947277872	474.824226006364
135040	462.793779429065	408.905772958017	474.754780459317
135050	462.739831746742	408.948739858117	474.685481588149
135060	462.685708003898	408.991847862333	474.616329641327
135070	462.631408700053	409.035096854474	474.547324867085
135080	462.576934336093	409.078486717543	474.478467512846
135090	462.522285413784	409.122017334256	474.409757825853
135100	462.467462436167	409.16568858636	474.341196052751
135110	462.412465907296	409.20950035544	474.272782439731
135120	462.357296332457	409.253452522244	474.204517232406
135130	462.301954217992	409.297544966912	474.136400676114
135140	462.246440071374	409.341777569004	474.06843301552
135150	462.190754401027	409.386150207615	474.000614495028
135160	462.134897716638	409.430662760997	473.932945358251
135170	462.078870529033	409.475315107154	473.865425848581
135180	462.022673349798	409.520107122916	473.798056208898
135190	461.966306691922	409.565038685049	473.730836681574
135200	461.909771069444	409.61010966941	473.663767508364
135210	461.853066997232	409.655319951188	473.596848930971
135220	461.796194991453	409.700669405202	473.530081190113
135230	461.739155569107	409.746157905301	473.463464526486
135240	461.68194924858	409.791785324991	473.396999179938
135250	461.624576548872	409.837551536895	473.330685390279
135260	461.567037990385	409.883456413028	473.264523396392
135270	461.509334094383	409.92949982503	473.198513436923
135280	461.451465383201	409.975681643456	473.132655750186
135290	461.393432380179	410.022001738554	473.066950573714
135300	461.335235609612	410.068459979695	473.001398144961
135310	461.276875596954	410.11505623564	472.935998700786
135320	461.218352868626	410.161790374509	472.870752477019
135330	461.159667951936	410.208662263682	472.805659710175
135340	461.100821375298	410.255671769953	472.740720635152
135350	461.04181366809	410.302818759332	472.675935487158
135360	460.982645360713	410.35010309719	472.611304500635
135370	460.923316984368	410.39752464818	472.546827909789
135380	460.863829071517	410.445083276226	472.482505947994
135390	460.804182155434	410.492778844647	472.418338848416
135400	460.744376770331	410.540611215928	472.354326843808
135410	460.68441345136	410.588580251995	472.290470166357
135420	460.624292734766	410.636685813866	472.22676904789
135430	460.564015157634	410.684927762041	472.1632237196
135440	460.503581258042	410.733305956119	472.099834412649
135450	460.442991574927	410.78182025507	472.036601357051
135460	460.382246648226	410.830470517056	471.973524783133
135470	460.321347018822	410.879256599747	471.910604920247
135480	460.260293228427	410.928178359597	471.847841997588
135490	460.199085819836	410.977235652832	471.785236243495
